VISIT,VISITNUM,TRTA,TRTAN,PARAM,PARAMCD,comment,lsmeans,lsmeans_stderr,covariatestructure,Effect
WEEK 26,13,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,2.4802,0.6028,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.8931,0.5870,Compound Symmetry,TRTAN*VISITNUM
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Monocytes (GI/L),MONO,,0.02989,0.04728,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02616,0.04441,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.006085,0.04447,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.1215,0.07564,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.1119,0.1299,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Monocytes (GI/L),MONO,,-0.01772,0.01381,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01044,0.01392,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.001083,0.01402,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Monocytes (GI/L),MONO,,-0.00648,0.01392,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01114,0.01465,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.001657,0.01466,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Monocytes (GI/L),MONO,,-0.00750,0.01440,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01324,0.01556,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.01786,0.01502,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.1077,0.08053,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,-0.03486,0.1047,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Monocytes (GI/L),MONO,,0.003795,0.01443,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02313,0.01575,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.02120,0.01583,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Monocytes (GI/L),MONO,,0.008224,0.07238,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01091,0.2569,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Monocytes (GI/L),MONO,,0.001721,0.01510,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01716,0.01616,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,-0.00856,0.01588,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Monocytes (GI/L),MONO,,-0.02890,0.1493,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.08896,0.1157,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Monocytes (GI/L),MONO,,0.02774,0.01484,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.03361,0.01743,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.01355,0.01845,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Monocytes (GI/L),MONO,,0.03839,0.01469,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01874,0.01967,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.02931,0.02013,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Monocytes (GI/L),MONO,,0.03750,0.01298,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02605,0.01782,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.005811,0.01675,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Monocytes (GI/L),MONO,,0.005770,0.01598,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,-0.01021,0.02266,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.009326,0.02202,Compound Symmetry,TRTAN*VISITNUM
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Platelet (GI/L),PLAT,,7.1465,11.2901,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-19.3278,14.3293,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,-9.0132,11.6825,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Platelet (GI/L),PLAT,,-1.9086,3.9014,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,7.6956,3.9992,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.8159,3.9756,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Platelet (GI/L),PLAT,,-3.9888,3.9363,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,2.5545,4.1471,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.6836,4.1367,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Platelet (GI/L),PLAT,,1.1093,4.0400,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-0.4853,4.3682,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.2983,4.2060,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,20.0829,19.0042,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,23.2140,81.6468,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Platelet (GI/L),PLAT,,-1.7474,4.0407,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,2.9640,4.3600,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,6.0394,4.4200,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Platelet (GI/L),PLAT,,-1.6708,21.9880,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,21.5500,30.5362,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Platelet (GI/L),PLAT,,-6.0727,4.2021,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-4.6817,4.4574,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,4.3145,4.4248,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Platelet (GI/L),PLAT,,-11.1778,18.4699,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,-5.7068,35.8450,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Platelet (GI/L),PLAT,,-8.2681,4.1456,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,1.7193,4.8243,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,1.1727,4.9666,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Platelet (GI/L),PLAT,,-4.6240,4.1295,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,3.2462,5.2669,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,-0.9432,5.3134,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Platelet (GI/L),PLAT,,-7.2608,3.7566,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-5.2839,4.9562,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,2.5893,4.6059,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Platelet (GI/L),PLAT,,1.3944,4.4059,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-6.6835,6.0018,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,0.2859,5.7322,Compound Symmetry,TRTAN*VISITNUM
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Erythrocytes (TI/L),RBC,,-0.00975,0.07846,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1186,0.07882,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,0.02059,0.07659,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.2503,0.1645,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1843,0.3930,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Erythrocytes (TI/L),RBC,,-0.07499,0.02589,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1196,0.02612,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.08087,0.02655,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1140,0.02598,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1911,0.02719,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.09774,0.02750,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1260,0.02684,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1727,0.02865,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1064,0.02782,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.3210,0.1348,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.6007,0.5749,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Erythrocytes (TI/L),RBC,,-0.09759,0.02684,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1752,0.02889,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1047,0.02933,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Erythrocytes (TI/L),RBC,,-0.3331,0.1636,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.4827,0.2921,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1405,0.02784,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.2124,0.02967,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1210,0.02955,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Erythrocytes (TI/L),RBC,,0.07339,0.1833,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.3884,0.3508,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Erythrocytes (TI/L),RBC,,-0.05520,0.02749,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1845,0.03189,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1295,0.03367,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Erythrocytes (TI/L),RBC,,-0.08935,0.02725,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1641,0.03575,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1549,0.03624,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Erythrocytes (TI/L),RBC,,-0.08076,0.02465,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1038,0.03245,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.09919,0.03083,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Erythrocytes (TI/L),RBC,,-0.06057,0.02937,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1611,0.04031,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1505,0.03944,Compound Symmetry,TRTAN*VISITNUM
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Leukocytes (GI/L),WBC,,0.1735,0.4288,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.07987,0.4347,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.1075,0.4105,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.7794,0.6809,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.5730,2.6973,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Leukocytes (GI/L),WBC,,-0.3300,0.1370,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.1736,0.1382,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,-0.1362,0.1393,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Leukocytes (GI/L),WBC,,-0.4084,0.1375,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.05454,0.1441,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.02514,0.1454,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Leukocytes (GI/L),WBC,,-0.3486,0.1422,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.1139,0.1520,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.3833,0.1468,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,2.2041,1.5047,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,5.1090,3.9661,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Leukocytes (GI/L),WBC,,-0.2998,0.1423,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.2607,0.1534,Compound Symmetry,TRTAN*VISITNUM
