VISIT,VISITNUM,TRTA,TRTAN,PARAM,PARAMCD,comment,lsmeans,lsmeans_stderr,covariatestructure,Effect
WEEK 4,5,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.002276,0.01277,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Monocytes (GI/L),MONO,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Monocytes (GI/L),MONO,,-0.00724,0.01351,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01426,0.01488,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.01491,0.01451,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.04789,0.000735,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,-0.2282,0.000965,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Monocytes (GI/L),MONO,,0.004106,0.01283,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02655,0.01435,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.02234,0.01441,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Monocytes (GI/L),MONO,,0.007115,0.000667,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,-0.2780,0.002370,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Monocytes (GI/L),MONO,,0.002384,0.01280,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01722,0.01465,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,-0.01221,0.01452,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Monocytes (GI/L),MONO,,-0.07989,0.001032,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.03898,0.000805,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Monocytes (GI/L),MONO,,0.02625,0.01507,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.03405,0.01914,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.02163,0.01988,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Monocytes (GI/L),MONO,,0.03152,0.01415,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01196,0.02010,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.02726,0.01968,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Monocytes (GI/L),MONO,,0.03662,0.01519,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02535,0.02235,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.005872,0.02072,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Monocytes (GI/L),MONO,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Monocytes (GI/L),MONO,,0.005803,0.01338,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,-0.01196,0.01951,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.008896,0.01893,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Compound Symmetry,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Compound Symmetry,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Compound Symmetry,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,Compound Symmetry,
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,_,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Erythrocytes (TI/L),RBC,,0.000811,0.07144,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1268,0.07092,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,0.01702,0.06880,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,0.008746,0.000619,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1408,0.001497,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Erythrocytes (TI/L),RBC,,-0.07413,0.02242,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1180,0.02303,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.07978,0.02327,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1139,0.02527,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1939,0.02677,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.09048,0.02690,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1271,0.02362,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1801,0.02579,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1036,0.02522,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.2317,0.000511,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.3819,0.002195,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Erythrocytes (TI/L),RBC,,-0.09719,0.02242,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1816,0.02487,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1023,0.02518,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1818,0.000628,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.4814,0.001116,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1378,0.02505,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.2021,0.02855,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1121,0.02858,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Erythrocytes (TI/L),RBC,,0.5413,0.000706,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.8851,0.001348,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Erythrocytes (TI/L),RBC,,-0.05471,0.02506,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1564,0.03159,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1294,0.03278,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Erythrocytes (TI/L),RBC,,-0.09327,0.02599,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1621,0.03650,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1445,0.03561,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Erythrocytes (TI/L),RBC,,-0.08076,0.02476,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.09782,0.03573,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.09339,0.03327,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Erythrocytes (TI/L),RBC,,-0.06118,0.02493,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1577,0.03568,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1468,0.03478,Heterogeneous Compound Symmetry,TRTAN*VISITNUM
,_,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN
,_,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN
,_,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Erythrocytes (TI/L),RBC,,0.07647,0.08063,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1477,0.07947,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,0.001237,0.07653,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,0.008618,0.000607,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1412,0.001525,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Erythrocytes (TI/L),RBC,,-0.07468,0.02305,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1175,0.02369,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.07893,0.02394,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1139,0.02530,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1937,0.02677,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.09111,0.02690,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1264,0.02422,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1834,0.02658,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1062,0.02599,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.2318,0.000496,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.3817,0.002102,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Erythrocytes (TI/L),RBC,,-0.09724,0.02279,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1882,0.02552,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1036,0.02580,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1813,0.000593,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.4808,0.001086,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1372,0.02606,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.2036,0.03012,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1156,0.03025,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Erythrocytes (TI/L),RBC,,0.5414,0.000664,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.8850,0.001289,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Erythrocytes (TI/L),RBC,,-0.05375,0.02646,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1607,0.03419,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1321,0.03557,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Erythrocytes (TI/L),RBC,,-0.09351,0.02955,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1802,0.04180,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1391,0.04169,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Erythrocytes (TI/L),RBC,,-0.07745,0.02681,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1096,0.03979,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.08976,0.03785,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Erythrocytes (TI/L),RBC,,-0.06529,0.02643,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1589,0.03988,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.1462,0.03869,Heterogeneous First Order Autoregressive,TRTAN*VISITNUM
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Erythrocytes (TI/L),RBC,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,Compound Symmetry,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
