VISIT,VISITNUM,TRTA,TRTAN,PARAM,PARAMCD,comment,lsmeans,lsmeans_stderr,covariatestructure,Effect
WEEK 26,13,Xanomeline High Dose,81,Ery. Mean Corpuscular HGB Concentration (mmol/L),MCHC,,-0.3289,0.1371,Compound Symmetry,TRTAN*VISITNUM
,,,,Ery. Mean Corpuscular HGB Concentration (mmol/L),MCHC,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Ery. Mean Corpuscular HGB Concentration (mmol/L),MCHC,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Ery. Mean Corpuscular HGB Concentration (mmol/L),MCHC,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Ery. Mean Corpuscular HGB Concentration (mmol/L),MCHC,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Ery. Mean Corpuscular HGB Concentration (mmol/L),MCHC,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,-0.8951,1.1153,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,0.2572,1.2322,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,-1.4103,1.1217,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,-2.1552,1.8253,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,-2.0672,2.5537,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,-2.5728,3.0709,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.0449,0.4045,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,0.3884,0.4135,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.2047,0.4140,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,4.7678,2.6998,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,2.2520,2.5135,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.5489,0.4097,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,0.8080,0.4290,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.05837,0.4316,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,3.7678,2.6998,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,-2.8897,2.5220,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.0811,0.4185,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,0.8263,0.4482,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.7732,0.4314,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,0.4332,1.8416,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,1.8773,2.5223,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.3108,0.4192,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,0.9045,0.4566,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.4270,0.4519,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.9767,1.7945,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,-0.5107,2.6414,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.3317,0.4325,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,1.1336,0.4618,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.9107,0.4533,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,2.3608,1.8042,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,-0.8409,2.5218,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.4614,0.4263,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,1.3941,0.4881,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.8026,0.5085,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,0.9443,0.4251,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,1.6353,0.5370,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.9223,0.5429,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.2761,0.3883,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,0.4056,0.4969,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.6654,0.4705,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,5.0586,2.5084,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,1.2801,2.5223,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Ery. Mean Corpuscular Volume (fL),MCV,,1.2549,0.4522,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Ery. Mean Corpuscular Volume (fL),MCV,,2.4724,0.6039,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Ery. Mean Corpuscular Volume (fL),MCV,,0.9654,0.5865,Compound Symmetry,TRTAN*VISITNUM
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Ery. Mean Corpuscular Volume (fL),MCV,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Microcytes,MICROCY,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Monocytes (GI/L),MONO,,0.03152,0.04296,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02226,0.04369,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.004667,0.04393,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.1386,0.07311,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.03528,0.1030,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Monocytes (GI/L),MONO,,-0.00159,0.1080,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Monocytes (GI/L),MONO,,-0.01814,0.01379,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01102,0.01390,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.000583,0.01399,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Monocytes (GI/L),MONO,,0.01685,0.1076,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,-0.08167,0.1016,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Monocytes (GI/L),MONO,,-0.00537,0.01387,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.009796,0.01459,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.002364,0.01463,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Monocytes (GI/L),MONO,,0.06685,0.1076,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.1396,0.1019,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Monocytes (GI/L),MONO,,-0.00772,0.01438,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01425,0.01550,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.01719,0.01499,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.06440,0.07351,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,-0.06522,0.1019,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Monocytes (GI/L),MONO,,0.004324,0.01441,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02124,0.01566,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.02152,0.01581,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Monocytes (GI/L),MONO,,0.01118,0.07210,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,-0.08281,0.1047,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Monocytes (GI/L),MONO,,0.002175,0.01503,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01689,0.01612,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,-0.00859,0.01586,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Monocytes (GI/L),MONO,,0.03869,0.07245,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.06129,0.1019,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Monocytes (GI/L),MONO,,0.02827,0.01481,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.03322,0.01740,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.01297,0.01840,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Monocytes (GI/L),MONO,,0.03858,0.01467,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.01860,0.01965,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.02897,0.01995,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Monocytes (GI/L),MONO,,0.03681,0.01296,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.02543,0.01779,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.008548,0.01662,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Monocytes (GI/L),MONO,,-0.04452,0.1014,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,0.1335,0.1019,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Monocytes (GI/L),MONO,,0.006059,0.01592,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Monocytes (GI/L),MONO,,-0.01016,0.02263,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Monocytes (GI/L),MONO,,0.009039,0.02189,Compound Symmetry,TRTAN*VISITNUM
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Monocytes (GI/L),MONO,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Platelet (GI/L),PLAT,,11.7218,10.7463,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-25.8311,13.6082,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,-14.4631,11.1421,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,43.0266,24.9460,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,-24.8041,25.3659,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Platelet (GI/L),PLAT,,33.7624,26.8922,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Platelet (GI/L),PLAT,,-1.9308,3.8986,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,7.7569,4.0037,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.8355,3.9722,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Platelet (GI/L),PLAT,,-6.8384,26.7648,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Platelet (GI/L),PLAT,,-4.1865,3.9306,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,2.7450,4.1480,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.9460,4.1293,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Platelet (GI/L),PLAT,,24.1616,26.7648,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,31.2990,25.0496,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Platelet (GI/L),PLAT,,0.6672,4.0296,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-0.1843,4.3690,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.6577,4.2024,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,20.9928,18.1709,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,14.8801,25.0520,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Platelet (GI/L),PLAT,,-1.4148,4.0354,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,2.8999,4.3663,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.6453,4.4138,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Platelet (GI/L),PLAT,,5.5210,17.7685,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,30.5933,25.8110,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Platelet (GI/L),PLAT,,-7.2348,4.1859,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-4.2169,4.4616,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,5.4472,4.4130,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Platelet (GI/L),PLAT,,-11.2626,17.8656,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,-2.6415,25.3466,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Platelet (GI/L),PLAT,,-8.6458,4.1230,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,1.8328,4.8319,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,1.5597,4.9539,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Platelet (GI/L),PLAT,,-3.1209,4.0832,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,2.1857,5.2561,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,-1.6916,5.3139,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Platelet (GI/L),PLAT,,-7.0311,3.7462,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-5.3080,4.9659,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,2.6239,4.6112,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Platelet (GI/L),PLAT,,-38.3283,25.0239,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-17.3504,25.0527,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Platelet (GI/L),PLAT,,2.1772,4.3864,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Platelet (GI/L),PLAT,,-6.8610,6.0141,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Platelet (GI/L),PLAT,,0.1410,5.7424,Compound Symmetry,TRTAN*VISITNUM
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Platelet (GI/L),PLAT,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Poikilocytes,POIKILO,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Polychromasia,POLYCHR,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Erythrocytes (TI/L),RBC,,-0.06847,0.07497,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.07059,0.07673,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,0.01325,0.07702,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1866,0.1266,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.00302,0.1780,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Erythrocytes (TI/L),RBC,,-0.2047,0.1882,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Erythrocytes (TI/L),RBC,,-0.07761,0.02599,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1208,0.02625,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.07603,0.02657,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Erythrocytes (TI/L),RBC,,-0.3761,0.1875,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,0.3106,0.1754,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Erythrocytes (TI/L),RBC,,-0.1139,0.02611,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Erythrocytes (TI/L),RBC,,-0.1918,0.02734,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Erythrocytes (TI/L),RBC,,-0.09573,0.02761,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Erythrocytes (TI/L),RBC,,-0.4761,0.1875,Compound Symmetry,TRTAN*VISITNUM
