"PARAMCD","corr","weight","TRTA","VISIT","emmean","SE","df","lower.CL","upper.CL"
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","Overall",-0.0200568487190294,0.0358420206223064,1398,-0.0903667905212948,0.0502530930832361
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 2",-0.102794733331869,0.0411936490307483,1433,-0.183601052833373,-0.0219884138303645
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 2",-0.100786781748905,0.0414054444141335,1433,-0.182008563483581,-0.0195650000142303
"LYM","corSymm","hetroscedastic","Placebo","WEEK 2",-0.102748494820236,0.0412544155951794,1398,-0.183675727973446,-0.0218212616670265
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.024476682947124,0.0425089535591663,1433,-0.0589097652991242,0.107863131193372
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.0246952797106422,0.0426241978482701,1433,-0.0589172341322491,0.108307793553533
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.0227060172026359,0.0425455999135954,1398,-0.0607540835932905,0.106166117998562
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 2",0.0180106406606208,0.0426105581209002,1433,-0.065575117209112,0.101596398530354
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",0.0133678551002394,0.0428026086306683,1433,-0.0705946330475314,0.0973303432480102
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",0.0123276997157503,0.0427578545117397,1398,-0.0715487729304143,0.0962041723619149
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 4",-0.014566096058081,0.0467306725263934,1433,-0.106233956117511,0.0771017640013492
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 4",-0.0150058961195187,0.0465191406551935,1433,-0.106258810856767,0.0762470186177293
"LYM","corSymm","hetroscedastic","Placebo","WEEK 4",-0.0181765697061898,0.0456560000930334,1398,-0.107738225375447,0.0713850859630669
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.0109377593725892,0.0494244190672496,1433,-0.0860142099793687,0.107889728724547
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.010394591098556,0.0493304293055671,1433,-0.0863730059802217,0.107162188177334
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.00689351785658629,0.0482392011018385,1398,-0.0877355059308509,0.101522541644023
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0326695531630061,0.0495325164157342,1433,-0.129833568524105,0.0644944621980924
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0372267195231051,0.0494292130618064,1433,-0.134188092874586,0.0597346538283759
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0344117223223486,0.0484181241269726,1398,-0.129391732668742,0.0605682880240449
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 6",-0.000685774292635313,0.0469549264220679,1433,-0.0927935354623023,0.0914219868770317
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 6",-0.00415544480811837,0.0467093528544214,1433,-0.0957814837551789,0.0874705941389421
"LYM","corSymm","hetroscedastic","Placebo","WEEK 6",-0.00689116138334753,0.0461024160760377,1398,-0.0973285344714237,0.0835462117047286
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.0546655666272255,0.0516626017113191,1433,-0.0466768683934668,0.156008001647918
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.0427489327493819,0.050973966546525,1433,-0.0572426611961537,0.142740526694918
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.0409644875873267,0.0503833871471635,1398,-0.0578707052006997,0.139799680375353
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.0408748728604808,0.0506548295773628,1433,-0.140240441083566,0.058490695362604
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.0323284872809946,0.0500688548723917,1433,-0.13054459532408,0.0658876207620914
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.037561405784368,0.0496178076865374,1398,-0.134894790181376,0.0597719786126403
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 8",0.00134064890554462,0.0469779938474315,1433,-0.0908123618059296,0.0934936596170188
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 8",-0.00787368404728396,0.0482894788524903,1433,-0.102599331046966,0.0868519629523984
"LYM","corSymm","hetroscedastic","Placebo","WEEK 8",-0.00102313579264884,0.0486957865257397,1398,-0.0965478260080629,0.0945015544227652
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0770379689645169,0.0526123269728716,1433,-0.0261674669004654,0.180243404829499
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0647398740675987,0.0534591998412987,1433,-0.0401268052461538,0.169606553381351
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0768658440501843,0.0539745048708164,1398,-0.0290139091105903,0.182745597210959
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 8",-0.0534843190080937,0.0530605646627789,1433,-0.157569027256939,0.0506003892407511
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",-0.0451842399511575,0.0538996493618618,1433,-0.150914914213654,0.0605464343113392
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",-0.0527829012007304,0.0542478440875544,1398,-0.159198853607179,0.0536330512057186
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 12",-0.0781124808187168,0.0455377187579938,1433,-0.167440217931334,0.0112152562939002
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 12",-0.0805740223871806,0.0446855990594762,1433,-0.168230223759894,0.00708217898553284
"LYM","corSymm","hetroscedastic","Placebo","WEEK 12",-0.0818381307996084,0.0447952493992197,1398,-0.169711284254494,0.00603502265527725
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 12",-0.0372617127657556,0.0526265262064297,1433,-0.140495002142883,0.0659715766113715
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",-0.0541542474503364,0.0507874789967182,1433,-0.153780023535903,0.0454715286352304
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",-0.0527126860902922,0.0505619283904262,1398,-0.151898116510158,0.046472744329574
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0723767337212933,0.0524749489885194,1433,-0.175312686072257,0.0305592186296707
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0591159047937234,0.0504936204119856,1433,-0.158165241761978,0.0399334321745308
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0620890982742801,0.0504215025983701,1398,-0.160999060707253,0.0368208641586932
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 16",-0.047310562027325,0.046045449406838,1433,-0.13763427415057,0.0430131500959203
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 16",-0.0548787616900506,0.0452452455176324,1433,-0.143632777205714,0.0338752538256124
"LYM","corSymm","hetroscedastic","Placebo","WEEK 16",-0.0533949164694011,0.0453965022202718,1398,-0.142447524936104,0.0356576919973013
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 16",-0.0734728270355944,0.0590004531780352,1433,-0.189209344251614,0.0422636901804251
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",-0.0593426574472733,0.056272122937613,1433,-0.169727225265738,0.0510419103711919
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",-0.0611438856148038,0.0564122699882826,1398,-0.171805710783817,0.0495179395542094
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.0011311149672771,0.0613573844221794,1433,-0.121491037578027,0.119228807643473
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.00323028917672992,0.0581250573816428,1433,-0.117249611774696,0.110789033421237
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.00934332779673295,0.0583997272102976,1398,-0.123903872937114,0.105217217343648
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 20",-0.0821181606257865,0.0505978183965482,1433,-0.181371894529736,0.0171355732781629
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 20",-0.0933726683069108,0.0488372756817768,1433,-0.189172884970868,0.00242754835704666
"LYM","corSymm","hetroscedastic","Placebo","WEEK 20",-0.0851335047781269,0.0490004588629371,1398,-0.181255859241404,0.0109888496851498
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 20",-0.103971476158019,0.0731168391477024,1433,-0.2473989899648,0.0394560376487616
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",-0.0720590555900739,0.0672223902936381,1433,-0.20392389581503,0.0598057846348823
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",-0.0810118245204039,0.067842849573724,1398,-0.214096587109368,0.0520729380685597
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.0382091491680243,0.0717913912835313,1433,-0.179036636851486,0.102618338515437
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.0396339635125032,0.0655091656969132,1433,-0.168138106702889,0.0888701796778822
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.0401441072612466,0.0662920779376358,1398,-0.170186779544227,0.0898985650217339
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 24",-0.024183542288762,0.057260374595435,1433,-0.136506685132476,0.0881396005549516
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 24",-0.0312199053593789,0.056508371158531,1433,-0.142067902606175,0.0796280918874167
"LYM","corSymm","hetroscedastic","Placebo","WEEK 24",-0.0241703303951143,0.0530245680390815,1398,-0.12818662825411,0.0798459674638814
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 24",-0.00167118417733567,0.0868307214197431,1433,-0.172000134942357,0.168657766587685
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.0202541619450288,0.0806751449528176,1433,-0.137999881876666,0.178508205766724
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.0183533953191501,0.0779443952632134,1398,-0.134547188956466,0.171253979594766
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.059163854900603,0.0806343898119225,1433,-0.217337952589484,0.0990102427882781
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.0509306120736393,0.0747362922244994,1433,-0.19753487874938,0.0956736546021015
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.0600390070185327,0.0724745610599702,1398,-0.202209623568536,0.0821316095314709
"LYM","corCAR1","hetroscedastic","Placebo","WEEK 26",-0.00164218004332716,0.0563329828411688,1433,-0.112146131915579,0.108861771828925
"LYM","corCompSymm","hetroscedastic","Placebo","WEEK 26",-0.00769745934558285,0.0528365498948366,1433,-0.111342735562128,0.0959478168709627
"LYM","corSymm","hetroscedastic","Placebo","WEEK 26",-0.00596609811310858,0.0528828416303918,1398,-0.109704376614551,0.097772180388334
"LYM","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.146103797881245,0.0852977877581237,1433,-0.313425714063266,0.0212181183007761
"LYM","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.0954685769386991,0.0749611496571584,1433,-0.24251392863539,0.0515767747579916
"LYM","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.0980603752318844,0.0746630296512144,1398,-0.244524028184827,0.0484032777210586
"LYM","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 26",0.0820721276019113,0.0822089722160144,1433,-0.0791907037102408,0.243334958914063
"LYM","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",0.0942730918354464,0.0725683973946003,1433,-0.048078587211077,0.23662477088197
"LYM","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",0.103532231471225,0.0724755320569888,1398,-0.0386402898470557,0.245704752789506
"MACROCY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCH","corCAR1","hetroscedastic","Placebo","Overall",-0.00480287420644,0.00424900324729492,1434,-0.0131378025180601,0.00353205410518005
"MCH","corCompSymm","hetroscedastic","Placebo","Overall",-0.00582813974924174,0.00537217957549472,1434,-0.0163663128295764,0.00471003333109293
"MCH","corSymm","hetroscedastic","Placebo","Overall",-0.00579135954551726,0.00537133702886799,1399,-0.0163281025480182,0.0047453834569837
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","Overall",0.00491728858346711,0.00516043330106011,1434,-0.0052055188416898,0.015040096008624
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","Overall",0.00534501141275477,0.00588858916954488,1434,-0.00620616088064972,0.0168961837061593
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","Overall",0.00656826290304141,0.00598594904242969,1399,-0.00517414058926762,0.0183106663953504
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","Overall",-0.00421202260280481,0.00510322768098774,1434,-0.0142226143588801,0.00579856915327052
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","Overall",-0.00439931190304831,0.00586057496995966,1434,-0.0158955309917456,0.00709690718564898
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","Overall",-0.00351169238539582,0.00597438714547271,1399,-0.0152314153539912,0.00820803058319958
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 2",-0.00913909017647895,0.00737697710817351,1434,-0.023609913514219,0.00533173316126106
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 2",-0.00975540740842882,0.00740791485850483,1434,-0.0242869188455009,0.00477610402864331
"MCH","corSymm","hetroscedastic","Placebo","WEEK 2",-0.00989952074866529,0.00726605956990472,1399,-0.0241530672897736,0.00435402579244307
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.00975932827853907,0.00760947728327313,1434,-0.00516757197397575,0.0246862285310539
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.0103306551310215,0.007623661129327,1434,-0.00462406843278815,0.0252853786948311
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",0.0102473677854327,0.00748521509663714,1399,-0.00443608763131437,0.0249308232021798
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.00423517401764986,0.00762087465261805,1434,-0.0191844315739609,0.0107140835386612
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.0045787529684435,0.00763733984684414,1434,-0.0195603089734787,0.0104028030365917
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.00473929821459558,0.00749737962785877,1399,-0.0194466163192617,0.0099680198900706
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 4",-0.00447900282692823,0.00688612885632532,1434,-0.0179869685830358,0.00902896292917937
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 4",-0.00524061637995755,0.00682727041288739,1434,-0.0186331242561727,0.0081518914962576
"MCH","corSymm","hetroscedastic","Placebo","WEEK 4",-0.00534299397843708,0.00688668885349969,1399,-0.0188523437357743,0.00816635577890013
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.0111855806537759,0.007254343595066,1434,-0.00304468237349507,0.0254158436810469
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.0117504105469487,0.00721972601346301,1434,-0.0024119459516167,0.025912767045514
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",0.0114731172660032,0.00728669100774826,1399,-0.00282090116453624,0.0257671356965427
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.00140318830370314,0.00726598065513087,1434,-0.0156562788167993,0.012849902209393
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.00176007487055246,0.00721981076992021,1434,-0.0159225976290507,0.0124024478879458
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.00197931753931273,0.00728489973522991,1399,-0.0162698221002008,0.0123111870215753
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 6",0.00660600354434035,0.00733575626197426,1434,-0.00778396017103204,0.0209959672597127
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 6",0.00627671030185058,0.00742256477211112,1434,-0.00828353869379073,0.0208369592974919
"MCH","corSymm","hetroscedastic","Placebo","WEEK 6",0.00656713315055664,0.00738211000619874,1399,-0.00791406501918465,0.0210483313202979
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.00035586057161135,0.00803010104787479,1434,-0.0153961435276352,0.0161078646708579
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.000346609822011899,0.00804512480840254,1434,-0.0154348651812754,0.0161280848252992
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.000410984194277272,0.00802076504260679,1399,-0.0161450071169093,0.0153230387283548
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.00812579564867948,0.00784724094414126,1434,-0.0235190977731406,0.00726750647578164
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.00930200225735874,0.00786929166351566,1434,-0.0247385595064946,0.00613455499177715
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",-0.00839216464581587,0.00786759032307869,1399,-0.0238257106768521,0.00704138138522036
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 8",0.000732347681321954,0.00719499802595949,1434,-0.0133815019107675,0.0148461972734114
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 8",0.00096468112147427,0.00703146085603436,1434,-0.0128283707427059,0.0147577329856545
"MCH","corSymm","hetroscedastic","Placebo","WEEK 8",0.000941726905687199,0.00709845695163423,1399,-0.0129830400958445,0.0148664939072189
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0145793779572426,0.00801946860264009,1434,-0.0011517693283818,0.0303105252428671
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0136710146008762,0.00771691668101137,1434,-0.00146664088666037,0.0288086700884128
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0131852298996747,0.00779346556347509,1399,-0.00210290847254819,0.0284733682718975
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 8",0.00388514182700585,0.00805630061003064,1434,-0.011918255848488,0.0196885395024997
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",0.00275876144238173,0.00775857212063091,1434,-0.0124606061745205,0.0179781290592839
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",0.00413888241571287,0.00782743318478423,1399,-0.0112158889185113,0.019493653749937
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 12",-0.00119317030421849,0.00731159064392449,1434,-0.0155357302680924,0.0131493896596555
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 12",-0.00240606589596054,0.00702906108602308,1434,-0.0161944103241036,0.0113822785321825
"MCH","corSymm","hetroscedastic","Placebo","WEEK 12",-0.00259313243926509,0.00710623623110504,1399,-0.0165331597508626,0.0113468948723324
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 12",0.0126052979701615,0.00839433678973757,1434,-0.0038611981217397,0.0290717940620627
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",0.0113473074993253,0.00789398882014902,1434,-0.00413769617784547,0.026832311176496
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",0.0111519462156513,0.00796987906232357,1399,-0.00448225565799557,0.0267861480892982
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 12",0.00218386972452485,0.00839049104292435,1434,-0.0142750824748145,0.0186428219238642
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",0.00322716095931595,0.00784369067269857,1434,-0.0121591768828795,0.0186134988015115
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",0.00385551069459959,0.00791673073880286,1399,-0.011674432179297,0.0193854535684962
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 16",-0.00448452597551687,0.00747511108180967,1434,-0.0191478508454015,0.0101787988943678
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 16",-0.00611365087122605,0.00721875108293894,1434,-0.0202740949269068,0.00804679318445473
"MCH","corSymm","hetroscedastic","Placebo","WEEK 16",-0.00609260111058346,0.00716333971807342,1399,-0.0201446461122828,0.00795944389111591
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 16",0.00291927448010843,0.00941109234374011,1434,-0.0155417092974513,0.0213802582576682
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",0.000328129375450962,0.00876863132686475,1434,-0.0168725902396665,0.0175288489905684
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",0.00277542201887059,0.00879001193041602,1399,-0.0144676026139051,0.0200184466516463
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.00129109467286701,0.00977808608255161,1434,-0.0204719805841224,0.0178897912383883
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.00324969017780823,0.00901681770536691,1434,-0.020937257072709,0.0144378767170926
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",-0.00269072161366196,0.00909315005187338,1399,-0.0205284005127573,0.0151469572854334
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 20",-0.00727405231316757,0.00682569031430172,1434,-0.02066346063693,0.00611535601059486
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 20",-0.00796944323711479,0.00669297031202363,1434,-0.0210985053949358,0.00515961892070621
"MCH","corSymm","hetroscedastic","Placebo","WEEK 20",-0.0079022125743896,0.00669502832767973,1399,-0.0210355893303241,0.00523116418154488
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 20",0.00738329466141813,0.00964506031069833,1434,-0.0115366452802852,0.0263032346031215
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",0.00754190102181709,0.0089089356485341,1434,-0.00993404230927869,0.0250178443529129
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",0.0103494533080584,0.00900769994229,1399,-0.00732060143351774,0.0280195080496345
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.00467747182940229,0.00955922629814705,1434,-0.0234290380844606,0.0140740944256561
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.00605635712196187,0.00870011117348144,1434,-0.0231226662569944,0.0110099520130707
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.00509927433866973,0.00883414103247199,1399,-0.0224288653151315,0.012230316637792
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 24",-0.0149174222207823,0.00834145211852477,1434,-0.0312801787018412,0.00144533426027657
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 24",-0.0166968424616342,0.00809729298568042,1434,-0.0325806515871737,-0.000813033336094615
"MCH","corSymm","hetroscedastic","Placebo","WEEK 24",-0.0165578901964518,0.008101324698548,1399,-0.0324499438638426,-0.000665836529060961
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 24",-0.00830608985728437,0.0124531733419273,1434,-0.0327344795327272,0.0161222998181585
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",-0.00663680230517141,0.0111688946185281,1434,-0.0285459255859635,0.0152723209756207
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",-0.0033763027012875,0.0112745850671615,1399,-0.025493217851844,0.018740612449269
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.00648755836554009,0.0117342718729622,1434,-0.0295057367847882,0.016530620053708
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.00594583300213993,0.0104126938346992,1434,-0.0263715779573407,0.0144799119530608
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",-0.00499829930953651,0.0106028177256363,1399,-0.0257974345857186,0.0158008359666456
"MCH","corCAR1","hetroscedastic","Placebo","WEEK 26",-0.00907695526652995,0.00851586691370109,1434,-0.0257818472390611,0.00762793670600119
"MCH","corCompSymm","hetroscedastic","Placebo","WEEK 26",-0.0115126229121786,0.00813478420810299,1434,-0.0274699755567555,0.00444472973239826
"MCH","corSymm","hetroscedastic","Placebo","WEEK 26",-0.0112427449181068,0.00795400078173037,1399,-0.0268457989860895,0.00436030914987582
"MCH","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.00622632746436872,0.012784714381124,1434,-0.0313050745608898,0.0188524196321524
"MCH","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.000574122977487177,0.0111608560814103,1434,-0.0224674777058195,0.0213192317508451
"MCH","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",0.00371911652924657,0.0108856684964367,1399,-0.0176348761062793,0.0250731091647725
"MCH","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 26",-0.0177569321389321,0.012386108028873,1434,-0.0420537651776838,0.00653990089981953
"MCH","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",-0.0146870191308677,0.0108276355304463,1434,-0.0359267218748172,0.00655268361308179
"MCH","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",-0.0117005489172825,0.0106578403857346,1399,-0.0326076200064015,0.00920652217183661
"MCHC","corCAR1","hetroscedastic","Placebo","Overall",-0.250030100029602,0.0424259467340923,1425,-0.333254115315198,-0.166806084744005
"MCHC","corCompSymm","hetroscedastic","Placebo","Overall",-0.266049923134701,0.0540155872396146,1415,-0.372009162959503,-0.160090683309899
"MCHC","corSymm","hetroscedastic","Placebo","Overall",-0.262434346153629,0.0534767434819084,1425,-0.367335937268528,-0.157532755038729
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","Overall",-0.31951850009563,0.0547436948824818,1425,-0.426905381247504,-0.212131618943757
"MCHC","corCompSymm","hetroscedastic","Xanomeline Low Dose","Overall",-0.315912372557272,0.0634845691308926,1415,-0.440446364122972,-0.191378380991572
"MCHC","corSymm","hetroscedastic","Xanomeline Low Dose","Overall",-0.313970890649887,0.0644656085725754,1425,-0.440428570589603,-0.187513210710171
"MCHC","corCAR1","hetroscedastic","Xanomeline High Dose","Overall",-0.142292087109608,0.0530391951990523,1425,-0.246335370330783,-0.0382488038884326
"MCHC","corCompSymm","hetroscedastic","Xanomeline High Dose","Overall",-0.137262222128079,0.0620741017004626,1415,-0.259029381666886,-0.0154950625892728
"MCHC","corSymm","hetroscedastic","Xanomeline High Dose","Overall",-0.137276839699866,0.0629322256204447,1425,-0.260726589444256,-0.0138270899554768
"MCHC","corCAR1","hetroscedastic","Placebo","WEEK 2",-0.249857100503333,0.0840928452509653,1425,-0.414816159223684,-0.084898041782981
"MCHC","corCompSymm","hetroscedastic","Placebo","WEEK 2",-0.255662964513394,0.0847076355394326,1415,-0.421829012644998,-0.0894969163817891
"MCHC","corSymm","hetroscedastic","Placebo","WEEK 2",-0.253891734799663,0.0834324880784783,1425,-0.417555416995798,-0.0902280526035287
"MCHC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 2",-0.145753577985744,0.0875000367887412,1425,-0.317396286275498,0.0258891303040102
